,lfdn,lastpage,quality,duration,Luzerner,Sex,Altergruppe,Beziehungstatus,Quartier,Zuzug,Bildung,HH,Kinder_Schule,Erwerb,Lebensqualallg,Lebensqualallg_Comment-v_238,ArbeitsplatzLuzern,Anbindung_Arbeit-v_89,Umgebung_Arbeit-v_90,Standortattraktivität_Stadt-v_336,Standortattraktivität_LädenInnerStadt-v_337,Standortattraktivität_LädenQuartier-v_338,Standortattraktivität_CoSpace-v_364,IndLaden-v_341,KindQuart_alleineWeg-v_73,KindQuart_OhneAufsicht-v_74,KindQuart_alleineFahrrad-v_75,Kinderbetreuung_mittagTisch-v_152,Kinderbetreuung_bis6Jahr-v_153,Kinderbetreuung_SchulFerien-v_154,Vereinbarkeit-v_269,QuartSpielPlatz-v_274,QuartStrasseSpielPlatz-v_275,Medizin_Versorgungen-v_27,MedZuHause-v_294,Sicherheit_NachtAlleineWeg-v_28,Sicherheit_TagAlleineWeg-v_197,Sicherheit_ZuHause-v_101,zuFrieden_Wohnung-v_78,zuFrieden_unmittelbaren-v_79,zuFrieden_Infrastruk-v_102,unmittelbaren-SpielPlatz-v_354,unmittelbaren-naherholungsgebiet-v_355,unmittelbaren-Grünflaschen-v_356,unmittelbaren-anbindVerkehr-v_357,unmittelbaren-Einkaufsmögli-v_358,unmittelbaren-Freizeiteinrichtungen-v_359,unzufrie_Lärmbelastung-v_83,unzufrie_LuftWassrverschmtng-v_84,unzufrie_schlechteverkhrverbindung-v_85,unzufrie_keinGemeubschaftsgefühl-v_86,unzufrie_zuWenigGrünFlaschen-v_87,unzufrie_Vandalismus-v_105,unzufrie_Gewalt-v_104,unzufrie_Comments-v_88,FreiZeitAktivitäten_Angebot-v_55,FreiZeitAktivitäten_KulturAngebot-v_56,FreiZeitAktivitäten_Kultur_Musik-v_299,FreiZeitAktivitäten_Kultur_Theater-v_300,FreiZeitAktivitäten_Kultur_Kunst-v_301,FreiZeitAktivitäten_Kultur_Literatur-v_302,FreiZeitAktivitäten_Kultur_Film-v_303,FreiZeitAktivitäten_Kultur_Podium-v_304,FreiZeitAktivitäten_Kultur_Vereinsleben-v_305,FreiZeitAktivitäten_Kultur_EssKultur-v_306,FreiZeitAktivitäten_Kultur_Jugendliche-v_307,FreiZeitAktivitäten_Engagement-v_309,StädtischenLebens_Engagement-v_311,WasZum_StädtischenLebens_Engagement-v_310,Sicherheit_öffentVerkehr-v_39,Sicherheit_Auto_unterwegs-v_40,Sicherheit_Velo_unterwegs-v_41,Sicherheit_Fuss_unterwegs-v_42,öffentli_DichteLiniennetzes-v_49,öffentli_Wohnung-v_50,Verbindung_HusStadtZentrum-v_51,Verbindung_Naherholungsgebieten-v_54,Verbindung_zuArbeitSchuleAusbild-v_53,Zfrieden_FüssgangPhase-Dauer-v_187,Zfrieden_Sitzbänke-v_188,VeloParkPlätze_Allgemeinen-v_279,VeloParkPlätze_HauptBahnhof-v_280,VeloZum_öffVerkhr-v_323,VeloZum_Bahnverkehr-v_324,VeloZum_Busverbindungen-v_325,VertrauenStadtverwaltung-v_126,Services_Unkompliziertheit-v_328,Services_SchnellAufbindInfo-v_329,Services_RascheAntwort-v_330,Services_AktiveInfoVeränderungen-v_331,Services_VerständlicheInfo-v_332,Services_Freundlichkeit-v_333,Services_GeograNäheZuBewo-v_335,Services_BarrierFreiheit-v_334,Services_DigitaleAbwicklung-v_361,Services_zuFrieWieEsIst-v_362,Services_Comments-v_363,StadtMöglische-v_316,StadtMöglische-WieZuF-v_106,StadtMöglische-ProjekteEinzubring-v_212,StadtMöglische-ProjekteVorzuschlagen-v_365,StadtMöglische-ProjekteEinzubring_WieZuF-v_366,StadtMöglische-ProjekteVorzuschlagen-WieZuF-v_367,KommKanäle_TagsMedia-v_245,KommKanäle_SocialMedia-v_246,KommKanäle_NewsLetter-v_247,KommKanäle_Stadtmagazin-v_248,KommKanäle_WebSeite-v_249,KommKanäle_StadtApp-v_289,KommKanäle_QuartierApp-v_293,KommKanäle_PinnwändeQuartier-v_291,KommKanäle_WeiterSocialMediaWhatsapp-v_292,KommKanäle_Comment-v_290,UmweltThema_Klimaerwärmung-v_317,UmweltThema_Biodiversität-v_318,UmweltThema_Luftsverschmutzung-v_319,UmweltThema_TrinkWasserSchmutzung-v_320,UmweltThema_VerringerteGrünflächen-v_321,MehrWas_Bäume-v_348,MehrWas_öffntParkanlagen-v_349,MehrWas_ZugangZumSee-v_350,MehrWas_ZugangZumWald-v_351,MehrWas_SpazierWegSee-v_352,MehrWas_SitzgelegenheitenImöffRaum-v_353,MehrWas_Comments-v_360,Älterwerdens_FinanzielleAbsicherung-v_256,Älterwerdens_Mobilität-v_257,Älterwerdens_VerlustSocialContact-v_258,Älterwerdens_VerlustSelbständigkeit-v_259,Älterwerdens_andere-v_260,Älterwerdens_Comments-v_205,OverallComments-v_211,Corona-v_224
475,599,6466756,-77,994,1,2,4,2,4,1,3,1,2,2,6,"Viel Grün, Zugang zur Natur, gute Infrastruktur, guter ÖV, schöne & gute Cafés/Restaurant, interessantes/abwechslungsreiches kulturelles Angebot, Meinungsfreiheit, Wahlrecht",-77,-77,-77,5,2,2,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,5,1,1,1,1,2,1,0,0,0,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,0,0,1,1,0,0,0,3,4,5,1,5,2,2,1,1,1,2,1,2,2,3,4,5,2,2,2,0,0,0,1,0,0,0,0,0,0,-99,2,5,2,2,5,5,0,1,1,1,0,0,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,0,-99,2,3,3,5,0,-99,Verkehrslage: viel zu viele Autos in der Stadt!   Restauration am See: mobile Stände zulassen  Buslinien 1/22/23 überdenken (Fahrplanwechsel war eine Katastrophe!),1
476,600,6466756,-77,606,1,2,5,2,3,5,3,4,1,2,5,-99,-77,-77,-77,5,4,2,5,1,2,1,3,2,2,5,3,3,2,2,2,2,1,0,2,2,1,0,1,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,1,0,1,0,0,0,0,3,3,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,2,1,0,0,0,0,1,0,0,0,0,-99,1,2,1,1,5,5,0,0,0,1,1,1,0,0,0,-99,1,1,1,1,1,1,1,1,0,0,0,-99,2,3,3,2,0,-99,-99,1
477,601,6466756,-77,1637,1,2,3,2,3,6,7,4,2,2,5,"Zentral wohnen, Gute ÖV, Einkaufsmöglichkeiten in unmittelbarer Nähe,  Flexibilität in der Wohnung, Möglichkeit soziale Kontakte zu pflegen",-77,-77,-77,5,1,2,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,1,2,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,3,2,0,0,1,0,1,0,0,0,1,3,3,1,1,2,1,1,1,1,1,3,1,2,2,3,3,2,3,2,3,1,0,0,0,1,0,0,0,1,0,-99,2,5,2,2,5,5,0,1,0,0,0,1,1,0,0,-99,2,1,2,3,2,0,1,0,1,0,1,-99,3,4,4,4,0,-99,"Mehr Unterstützung von Studenten, Familien mit Kinder",2
478,603,6466756,-77,897,1,2,4,2,1,3,8,3,2,1,6,Dienstleistungen  Kultur  Natur,1,1,1,2,2,2,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,2,1,1,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,1,0,0,1,0,0,0,0,3,4,1,1,1,4,1,2,1,1,2,1,1,1,5,5,5,5,5,2,1,0,0,0,1,1,0,0,0,0,-99,2,5,2,2,5,5,0,1,1,0,1,0,0,0,0,-99,2,2,2,3,3,0,0,0,1,1,0,-99,1,3,2,1,0,-99,-99,1
479,604,6466756,-77,566,1,1,5,2,1,3,7,4,1,1,5,Sich sicher zu Fuss (mit den Kindern) überallhin Fortbewegen. Kurze Wege zum Einkaufen und zu Freizeitaktivitäten.,1,5,2,1,2,2,2,2,2,1,3,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,0,1,0,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,2,1,0,1,0,0,0,0,0,1,1,2,0,1,2,4,3,1,1,1,1,1,4,3,3,3,5,3,5,2,1,0,0,0,1,0,0,1,0,0,-99,1,2,1,2,3,5,1,0,0,1,1,0,0,0,0,-99,1,2,2,3,1,1,1,1,0,0,0,-99,3,2,2,1,0,-99,Velotaugliche Seebrücke,1
480,605,6468128,-77,20,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
481,606,6466756,-77,1323,1,1,7,2,5,6,7,3,2,4,5,"Günstiger Wohnraum, wenig Verkehr, gute Einkaufsmöglichkeiten, Gutes Kulturangebote, Grünanlagen, Velowege, begrünte Strassen",-77,-77,-77,5,1,1,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,1,1,1,1,1,2,1,0,0,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,0,1,1,0,0,0,0,3,3,3,1,2,3,1,1,1,1,1,1,3,3,4,4,2,2,2,2,0,0,0,0,0,0,0,0,1,0,-99,1,2,1,1,2,2,0,0,0,1,1,1,0,0,0,-99,2,2,2,2,2,1,0,0,0,0,1,WC,3,3,3,2,0,-99,"Mehr Bäume in den Quartieren, mehr kostenlose WC, mehr Fussgängerzonen,",1
482,607,6466756,-77,941,1,2,2,1,5,4,8,4,2,3,5,-99,-77,-77,-77,5,2,2,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,2,1,1,2,2,1,0,0,1,1,0,1,-77,-77,-77,-77,-77,-77,-77,-66,1,2,1,0,0,0,0,0,1,0,1,1,3,0,1,2,2,1,2,1,2,2,1,2,2,3,3,5,0,0,2,0,0,0,0,0,0,0,0,0,1,-99,1,2,2,2,5,5,0,0,0,1,0,0,0,1,0,-99,2,2,2,2,2,1,0,0,0,0,0,-99,3,3,3,3,0,-99,-99,1
483,608,6466756,-77,1109,1,2,5,2,2,7,7,4,1,2,6,"Gesundheit, Zufriedenheit privat und bei der Arbeit, Schönes Zuhause, gute Freunde, sicheres Einkommen. Gute Luft. Gute Infrastruktur.",-77,-77,-77,1,1,2,2,2,1,1,2,5,5,5,3,1,1,2,5,1,1,1,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,1,0,0,0,0,0,1,0,3,4,0,1,1,2,1,1,1,1,1,1,3,2,4,4,5,5,5,2,0,0,0,1,1,1,0,0,0,0,-99,2,3,2,2,4,3,1,0,0,1,0,1,0,0,0,-99,1,1,1,2,1,1,1,0,0,0,1,-99,1,3,3,2,0,-99,"Mehr Velowege, weniger Autos und Verkehr, Mehr Grünflächen, mehr Wiesen",1
484,609,6466756,-77,814,1,2,2,2,1,4,4,5,1,3,6,"Sauber, Sicherheit, Gute Strassen, Funktionierendes Strassen- und Bildungssystem. Genug zum einkaufen. Reisemöglichkeit, Freiheit.",-77,-77,-77,1,1,3,4,1,1,1,1,2,1,2,1,3,1,1,1,3,1,1,1,2,1,0,0,0,0,1,1,-77,-77,-77,-77,-77,-77,-77,-66,3,1,0,0,0,0,1,0,1,0,1,1,1,5,1,1,1,1,2,1,1,2,1,1,1,3,2,2,3,2,1,1,0,0,0,0,0,0,0,1,1,-99,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,-99,4,3,3,2,2,1,1,0,0,0,1,-99,4,4,2,2,0,-99,Mehr Einkaufsmöglichkeiten,1
485,610,6466756,-77,1104,1,1,5,2,1,3,7,3,2,1,6,"Vielfalt, Erholung, Kultur, Freizeit",2,-77,-77,2,2,2,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,1,1,1,1,1,1,0,1,1,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,2,1,0,0,1,0,1,0,0,1,0,3,3,1,1,1,3,1,1,1,1,1,3,2,2,3,4,2,2,2,2,1,0,1,0,0,0,0,0,1,0,-99,2,5,2,2,5,5,1,0,0,1,0,1,0,0,0,-99,1,1,1,1,1,1,0,1,0,1,0,-99,3,4,2,1,0,-99,"bessere und sicherere Velowege. Die Situation am Bahnhof zum Übergang zur Seebrücke ist schrecklich. Velowege fangen an und hören plötzlich wieder auf.   Dezentrale Verkehrsregelung ausserhalb der Stadt. Autofreie Stadt, zumindest Innenstadt. Ausbau des ÖVs.",2
486,611,6466756,-77,499,1,1,4,2,2,3,4,2,1,1,4,Nachhaltig ohne grossen Aufwand den Alltag bewältigen können,1,2,2,5,3,3,3,1,1,2,3,1,1,1,1,1,3,1,1,1,1,1,2,2,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,3,0,0,0,0,0,1,0,1,1,3,4,1,2,2,3,2,1,1,1,2,2,1,1,4,4,2,2,2,2,0,0,0,0,0,0,0,0,1,0,-99,1,2,2,2,5,5,0,0,0,1,1,0,1,0,0,-99,1,1,1,1,1,1,0,1,0,1,0,-99,2,3,2,2,0,-99,Bessere Velowege,2
487,612,6466756,-77,669,1,1,4,2,1,3,4,3,2,1,5,-99,1,2,2,2,1,2,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,2,2,1,0,0,0,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,0,0,1,0,0,1,0,2,4,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,3,1,0,0,0,1,0,0,0,1,0,-99,2,5,2,2,5,5,1,0,1,0,1,0,0,0,0,-99,4,4,4,4,4,0,0,0,0,0,0,-99,3,4,4,4,0,-99,-99,1
488,613,6466756,-77,975,1,2,4,2,1,4,7,2,2,2,5,"Aussenraum, Naherholungsraum, alles in Gehdistanz erreichbar, vielfältiges kulturelles Angebot, kinderfreundliche Aufenthaltsorte, Zugang zu Wasser/See",-77,-77,-77,5,2,2,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,1,1,1,1,1,2,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,1,0,1,0,0,0,0,1,3,1,2,2,4,2,2,2,2,2,2,3,2,3,4,2,3,2,2,1,0,0,1,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,1,1,1,0,0,0,0,0,-99,1,1,1,1,1,0,1,1,0,0,1,-99,3,3,3,2,0,-99,"Verkehrswege Velo!!! Es gibt diverse Stellen in der Stadt, die für Velofahrer*innen gefährlich sind. Da besteht sehr viel Verbesserungsbedarf.",1
489,614,6466756,-77,-1,1,2,3,1,1,2,7,1,2,1,5,"Grün in der Stadt, Naherholung, Kulturangebote",1,2,1,2,1,3,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,1,1,1,1,2,2,2,0,1,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,0,0,1,1,0,0,0,1,3,1,2,2,3,2,2,3,2,3,2,3,3,4,4,3,3,3,2,0,1,0,1,0,0,0,0,1,0,-99,1,2,1,2,5,5,0,1,1,1,0,0,0,0,0,-99,1,2,2,3,1,0,0,1,1,0,1,-99,3,3,2,2,5,-99,-99,1
490,615,6466756,-77,520,1,2,2,1,1,4,4,1,2,3,5,-99,-77,-77,-77,2,2,2,3,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,3,1,2,1,1,1,0,0,1,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,0,0,0,0,1,0,1,1,5,0,1,5,3,1,1,1,1,2,1,1,2,3,3,5,5,5,5,0,0,0,0,1,1,0,0,0,0,-99,2,2,2,2,1,1,1,0,0,1,0,0,0,0,1,-99,1,3,1,1,3,1,0,1,1,0,0,-99,1,3,2,1,0,-99,-99,1
491,616,6466756,-77,635,1,1,6,2,1,6,3,1,2,1,5,-99,2,-77,-77,5,1,1,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,3,2,2,1,1,1,1,0,0,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,5,1,1,1,1,1,1,2,4,4,4,2,2,2,3,1,0,0,1,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,0,1,0,1,0,0,0,0,-99,1,3,1,1,1,1,1,0,0,0,1,-99,1,1,1,1,0,-99,-99,1
492,617,6466756,-77,625,1,1,3,1,1,2,7,1,2,1,5,Erschliessung an Naherholungsgebiete sowie Angebote an Restaurants oder takeaways. Ebenso Freizeitmöglichkeiten.,2,-77,-77,4,1,2,4,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,1,1,1,3,1,2,0,1,0,0,1,1,0,0,0,1,0,0,0,-99,2,1,0,0,0,0,1,1,0,1,0,3,4,1,1,5,1,1,1,1,5,5,5,2,1,3,2,2,2,2,2,0,1,0,1,1,0,0,0,0,0,-99,2,5,2,2,5,5,1,0,0,1,0,1,0,0,0,-99,3,3,3,4,3,1,1,0,0,0,0,-99,3,3,2,3,0,-99,-99,1
493,618,6466756,-77,429,1,2,4,2,3,3,7,4,1,2,5,-99,-77,-77,-77,5,2,1,5,3,1,1,3,1,1,2,2,1,3,1,5,1,1,1,1,1,1,0,0,0,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,0,0,0,0,1,1,0,0,1,1,3,1,1,3,4,1,1,1,1,1,1,3,2,4,4,5,5,5,2,0,0,0,0,0,0,0,0,0,1,-99,1,2,1,1,2,2,1,0,0,0,1,0,0,0,0,-99,1,1,1,3,2,1,1,1,0,0,0,-99,5,5,5,5,0,-99,"Mehr Autofreie Strassen/Gebiete, Räume, mehr Velowege",1
494,619,6466756,-77,1253,1,1,5,2,4,7,7,4,2,1,5,Kurze Wege; mit dem Velo unterwegs; viel Velowege; Verkehrsberuhigte Strassen; wenig Autos; viel Grünfläche; Lebhaft; Vielfältiges kulturelles Angebot; Gute Kinderbetreuung; Naher ÖV; Am Wasser; gute Bibliothek; schnelles Internet; (abends) kein Verkehrslärm; freundliche Menschen; gut ausgestatteter Fachhandel mit gutem Branchenmix; Zeit für Freunde und Kinder; Zeit für Hobby; Herausfordernde Arbeit/Job,2,-77,-77,2,2,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,2,2,2,1,0,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,1,0,0,1,0,0,0,0,1,2,1,2,5,3,3,2,2,2,5,3,3,3,4,4,4,4,4,5,0,1,0,1,1,0,0,0,0,0,-99,1,5,2,2,5,5,0,0,1,1,1,0,0,0,0,-99,2,2,1,3,1,0,1,1,0,1,0,-99,2,2,2,2,0,-99,"Weniger Autos, insbesondere auf Durchgangsstrassen und Innenstadt; mehr und bessere Velowege; Velofahrverbot in Altstadt aufheben",1
495,620,6466756,-77,1217,1,2,3,2,3,1,7,5,2,5,5,"Natur, Ausgehmöglichkeiten/Freizeitsmöglichkeiten, See und Berge beieinander. Sicherheit",-77,-77,-77,4,2,4,5,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,5,3,2,1,2,2,2,0,0,0,0,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,0,1,1,0,3,4,1,2,2,2,1,1,1,2,1,2,2,2,3,2,5,5,5,2,1,0,0,0,1,0,0,0,0,0,-99,2,5,1,2,2,5,0,0,0,1,1,0,0,0,0,-99,3,4,2,2,2,0,0,0,0,0,0,Grosse Grüne Grasflächen zum austoben für Kinder,2,4,4,4,5,-99,"Da ich noch nicht so lange in der Stadt wohne habe ich nicht viele Verbesserungen die mir konkret auffallen.  Was von meiner Haltung her wünschenswert ist, ist die Akzeptanz, Verständnis und Tolleranz von Menschen wie sie leben und wie sie sind von Stadt zu Land und von Land zu Stadt. Die Menschen durch das kennen lernen von anderen Lebenswelten näher an einander bringen.",2
496,621,6466756,-77,2408,1,2,7,1,2,7,8,1,2,4,5,"Lebensqualität bedeutet für mich  - an einem Ort zu leben, der vielen verschiedenen Menschen eine Heimat ist  - dass ein Gemeinschaftsgefühl entstehen kann geprägt von Toleranz und Verbindlichkeit  - ganz persönlich auch Gesundheit oder Unterstützung bei Beeinträchtigungen  - Sicherheit",-77,-77,-77,2,2,2,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,2,1,1,1,1,1,0,0,0,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,1,0,0,0,0,1,0,1,4,3,1,5,5,1,1,1,1,1,5,4,4,5,4,5,5,5,3,1,1,0,0,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,0,1,0,1,1,0,0,0,-99,2,1,2,3,1,1,1,0,0,0,1,-99,2,5,5,3,1,Bezahlbares betreutes Wohnen – Wohnen mit Service,"- Emails direkt an städtische Mitarbeiter_innen senden zu können und nicht via Kontaktformular (Originalton einer städtischen Angestellten  Es braucht etwas Zeit, bis die Kontaktformulare jeweils die richtige Stelle gefunden haben in unserem grossen Betrieb.  (Ich weiss nicht wie Kontaktformulare das machen...)  - Verlangsamung des Autoverkehrs, Fussgänger vor Lichtsignalen mehr priorisieren  - Stau am Abend, ÖV wirklich Vorrang geben",1
497,622,6466756,-77,1049,1,2,5,2,3,4,7,4,1,5,5,"In Bezug auf den Wohnort: Öffentlicher Raum mit viel Grün, gute Nachbarschaft, Velowege",-77,-77,-77,2,2,1,3,1,1,2,3,1,5,3,3,2,4,2,5,1,1,1,2,1,1,1,0,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,0,0,0,1,1,1,0,0,0,2,2,1,1,5,3,2,2,1,1,1,1,3,2,3,3,5,5,5,1,0,0,0,0,0,0,0,0,0,1,-99,1,2,2,2,2,2,1,0,0,1,1,0,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,1,-99,2,3,3,2,0,-99,"Mehr Grünflächen und Bäume, Velowege ausbauen und verbessern (auch auf Schulwegen zu Oberstufenzentren)",2
498,623,6466756,-77,916,1,2,4,2,1,4,7,3,2,1,5,"Freiheit, Funktionalität Infrastruktur, Sauberkeit, Gesundheitsversorgung, bezahlbare Mietwohnungen, Verschiedenheit von Einkaufsläden, attraktive Arbeitsplätze",1,1,1,2,3,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,1,1,1,2,1,1,0,0,0,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,0,0,0,0,1,0,0,1,0,3,1,1,1,1,4,1,2,1,1,1,1,1,2,5,5,5,5,5,2,0,0,0,0,0,0,0,0,1,0,-99,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,-99,1,1,1,3,2,1,0,1,0,0,1,-99,3,2,3,3,0,-99,"weniger Massentourismus, Carparkplatz Schwanenplatz/Bucherer umgestalten, mehr Bänke zum Verweilen",1
499,625,6466756,-77,353,1,1,5,2,1,3,7,3,2,1,3,-99,2,-77,-77,3,3,3,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,2,2,2,2,2,2,0,1,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,3,3,1,1,0,0,1,0,0,0,0,3,3,4,3,3,3,3,2,2,2,3,2,4,3,3,3,3,3,3,4,1,0,1,0,0,1,0,0,0,0,-99,1,3,1,1,3,3,0,1,0,1,0,1,0,0,0,-99,2,2,1,1,1,1,1,0,0,0,1,-99,1,1,1,1,0,-99,Autofreie Stadt,2
500,626,6466756,-77,632,1,1,5,2,4,7,7,2,1,1,6,"- Nähe zur Innenstadt: Restaurants/Kaffees, Einkaufsmöglichkeiten  - Natur/See  - Freunde leben in der Nähe  - Guter ÖV und Velo-Wege",1,1,1,2,1,2,5,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,-99,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,-99,1,3,4,4,1,0,1,1,0,1,0,-99,4,4,4,4,0,-99,"Beibehaltung von Grünflächen, besonders auch in den Quartieren.",1
501,627,6466756,-77,520,1,2,3,2,1,3,7,1,2,1,5,-99,2,-77,-77,5,2,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,0,1,1,0,2,3,1,1,1,2,1,1,1,1,1,1,2,2,3,3,5,5,5,2,1,1,0,1,0,0,0,0,0,0,-99,2,5,2,2,5,5,1,0,0,0,1,1,0,0,0,-99,2,2,2,3,3,1,1,0,0,0,1,-99,3,4,3,3,0,-99,-99,1
502,628,6466756,-77,806,1,2,3,2,1,5,7,5,2,5,5,"Viel Grünfläche, mässiger Verkehr, viele gemütliche Cafés und interessante Lokale, schnell im Grünen, See, Aussicht auf die Berge, saubere Stadt, gute Velowege",-77,-77,-77,2,2,2,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,1,1,1,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,1,1,0,0,0,3,4,1,2,2,2,1,1,1,1,1,1,2,2,2,4,2,2,2,2,1,1,0,0,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,1,0,0,1,0,0,1,0,-99,2,2,2,3,2,1,1,0,0,0,0,-99,2,2,2,2,0,-99,"Velofreundlicher (Mehr Veloparkplätze um den Bahnhof und bessere Velowege), weniger Verkehr in der Innenstadt, mehr Kultur und Nachtleben, mehr bezahlbaren Wohnraum, Carparkplätze in die Agglo verlegen",1
503,629,6466756,-77,1608,1,1,5,2,1,7,7,2,1,2,5,"Ruhe, Sicherheit, sozialer Austausch, Naturnähe, kulturelles Angebot, bezahlbarer und sozial durchmischter Lebensraum, nahe und unterschiedliche Räume (Wald, Berge, See, Siedlung) und deren Verzahnung",-77,-77,-77,2,2,2,5,2,3,4,4,2,3,2,3,3,3,1,5,1,1,1,2,3,1,0,1,1,1,0,0,1,0,0,0,1,0,0,-99,1,1,0,1,0,0,0,1,0,0,1,1,2,3,1,1,3,1,2,2,1,2,1,3,3,4,4,2,2,2,2,0,1,1,0,0,1,0,0,0,0,-99,1,2,1,1,3,3,1,0,1,1,0,0,0,0,0,-99,1,1,3,3,1,1,0,1,0,0,0,-99,3,3,3,3,0,-99,"Ökologische Wohnmöglichkeiten, bunter lebendiger autoarmer Siedlungs raum, mehr Platz den Menschen - omnipräsenz des Autos veringern, nachaltigkeit und lebensfreundliches Bauen ist in Luzern fremd!",2
